CustomerKey,Full name,Gender,Date FirstPurchase,BirthDate,Customer City
11400,FranklinRaji,Male,2011-07-15,1980-04-15,London
11401,LindaNavarro,Feamle,2012-10-28,1975-02-23,Paris
11402,KelliCai,Feamle,2012-11-07,1975-05-20,Orleans
11403,NancySchmidt,Feamle,2012-10-28,1980-01-06,Saint Ouen
11404,MeganTaylor,Feamle,2013-02-10,1957-06-30,Kassel
11405,BonnieGoel,Feamle,2013-03-31,1957-08-16,Bonn
11406,LatoyaXu,Feamle,2012-11-04,1957-12-31,Paris
11407,MarioShe,Male,2013-06-23,1957-09-30,Münster
11408,DarrenGill,Male,2013-03-05,1964-05-10,London
11409,JacquelineHayes,Feamle,2012-11-17,1979-03-02,Saint Germain en Laye
11410,MauriceGoel,Male,2012-11-13,1974-02-22,Paris
11411,DevinRoss,Male,2013-08-04,1959-08-12,Ingolstadt
11412,SydneyBryant,Feamle,2011-11-05,1959-10-07,Ingolstadt
11413,MeganStewart,Feamle,2011-08-10,1959-10-13,Gateshead
11414,IanRichardson,Male,2011-08-13,1959-09-15,Kirkby
11415,RandyShe,Male,2013-08-16,1949-12-03,Darmstadt
11416,KatrinaBecker,Feamle,2012-11-07,1950-09-16,Croix
11417,LaceyZheng,Feamle,2012-11-04,1950-08-26,Pantin
11418,RafaelHu,Male,2013-12-17,1950-08-09,Paderborn
11419,KyleScott,Male,2013-03-12,1950-08-18,Watford
11420,JordanTurner,Male,2012-11-01,1952-01-09,Roubaix
11421,AmySun,Feamle,2011-11-03,1952-01-16,Offenbach
11422,DustinDeng,Male,2011-08-22,1952-02-29,Liverpool
11423,JasmineStewart,Feamle,2011-12-10,1960-05-04,Hamburg
11424,PamelaGarcia,Feamle,2013-04-21,1964-12-03,Berlin
11425,ArianaGray,Feamle,2012-11-22,1965-08-02,Metz
11426,KristopherMehta,Male,2013-04-09,1959-04-01,Braunschweig
11427,DesireeDominguez,Feamle,2011-12-20,1959-06-17,Kiel
11428,DeannaPerez,Feamle,2011-12-05,1959-02-19,Poing
11429,MarcoLopez,Male,2012-12-14,1958-01-13,Sèvres
11430,CaseyYuan,Feamle,2013-03-19,1957-09-21,Bottrop
11431,BryantGarcia,Male,2011-12-21,1974-10-20,Hof
11432,DominiquePrasad,Feamle,2012-12-10,1957-03-10,Roissy en Brie
11433,MauriceShan,Male,2012-12-02,1957-03-01,Tremblay-en-France
11434,AndreLopez,Male,2013-06-15,1962-05-02,West Sussex
11435,RobinRomero,Feamle,2014-01-04,1955-09-03,Kiel
11436,TaylorCox,Feamle,2013-05-22,1956-03-17,Watford
11437,AlfredoMoreno,Male,2013-12-19,1955-06-16,Villeneuve-d'Ascq
11438,JennyNara,Feamle,2013-02-05,1955-04-13,Werne
11439,JanetMunoz,Feamle,2012-11-29,1953-11-14,Paris La Defense
11440,SergioWeber,Male,2013-03-27,1953-03-26,Lille
11441,ErikaGomez,Feamle,2014-01-08,1952-12-09,Paris
11442,JosephHarris,Male,2013-09-29,1953-05-13,Tremblay-en-France
11443,GraceGriffin,Feamle,2011-06-07,1981-11-19,Hobart
11444,TinaMehta,Feamle,2011-06-01,1981-10-26,Bendigo
11445,KariKim,Feamle,2011-06-06,1980-01-18,Silverwater
11446,BethanyChander,Feamle,2011-06-18,1980-02-09,Lane Cove
11447,JenniferRoberts,Feamle,2011-06-28,1980-02-13,Hervey Bay
11448,KylePatterson,Male,2011-06-16,1980-10-25,Melbourne
11449,AlvinHu,Male,2011-06-19,1980-08-01,Seaford
11450,BrettMehta,Male,2011-06-29,1981-05-11,Cloverdale
11451,RubenMuñoz,Male,2011-07-29,1980-05-08,Newcastle
11452,ErikaRubio,Feamle,2011-07-11,1979-05-05,Caloundra
11453,StanleyMalhotra,Male,2011-07-15,1984-08-17,Hobart
11454,MelindaNavarro,Feamle,2011-07-31,1979-10-20,Melbourne
11455,RossSanz,Male,2011-07-01,1979-10-19,Melton
11456,JonGao,Male,2011-07-17,1980-01-05,St. Leonards
11457,JaimeGutierrez,Feamle,2011-07-17,1978-11-18,Wollongong
11458,BiancaLiu,Feamle,2013-03-30,1978-10-03,Springwood
11459,TashaDeng,Feamle,2011-07-27,1978-04-12,Port Macquarie
11460,MelvinChande,Male,2011-07-21,1983-10-04,Cranbourne
11461,VictorJimenez,Male,2011-07-31,1977-09-22,Lavender Bay
11462,LauraLin,Feamle,2011-07-16,1977-07-18,Matraville
11463,AlishaBeck,Feamle,2013-03-05,1977-09-09,Cloverdale
11464,AlejandroHuang,Male,2011-07-22,1977-05-15,South Melbourne
11465,LouisLuo,Male,2011-07-14,1976-08-18,Gold Coast
11466,GrantTang,Male,2013-05-22,1977-01-30,Lavender Bay
11467,ArturoZheng,Male,2013-07-31,1975-04-06,St. Leonards
11468,JaclynAndersen,Feamle,2011-08-08,1980-12-15,York
11469,EdwinRaji,Male,2013-08-09,1978-10-14,York
11470,JaySuarez,Male,2012-01-22,1979-03-25,Stuttgart
11471,LatashaSuarez,Feamle,2013-05-17,1979-03-25,Chatou
11472,KennethKumar,Male,2011-07-26,1968-09-30,Hawthorne
11473,GraceHenderson,Feamle,2013-06-02,1986-01-30,Drancy
11474,MelvinXu,Male,2013-09-26,1985-08-21,Peterborough
11475,CesarSubram,Male,2013-04-23,1984-04-07,London
11476,ErikaNavarro,Feamle,2013-11-01,1980-05-16,Kirkby
11477,TristanHughes,Male,2013-09-25,1984-06-21,Darmstadt
11478,BillyHernandez,Male,2013-04-19,1984-02-22,Sèvres
11479,DarrylWu,Male,2012-12-05,1978-10-20,Saint Ouen
11480,ColleenMa,Feamle,2012-12-25,1984-03-07,Tremblay-en-France
11481,EricaHu,Feamle,2012-01-27,1978-11-20,Braunschweig
11482,AdrienneTorres,Feamle,2011-09-08,1978-01-16,Warrington
11483,CalvinChande,Male,2012-12-22,1983-05-19,Paris
11484,ErickSai,Male,2012-01-02,1983-03-03,Neunkirchen
11485,DonaldChandra,Male,2011-09-14,1978-02-04,Esher-Molesey
11486,ArianaRogers,Feamle,2013-11-24,1982-05-21,Erlangen
11487,MorganJones,Feamle,2013-12-15,1977-01-05,Dunkerque
11488,JermaineLopez,Male,2011-10-28,1977-03-20,London
11489,DeborahGoel,Feamle,2011-10-28,1976-09-03,Oxford
11490,DannyRubio,Male,2013-04-04,1976-07-05,Paris La Defense
11491,AndrePerez,Male,2011-11-07,1982-04-02,London
11492,TerrenceChander,Male,2012-02-11,1982-11-15,Eilenburg
11493,DawnWu,Feamle,2011-11-14,1976-05-31,London
11494,JimmyGutierrez,Male,2011-12-23,1976-01-25,Runcorn
11495,FrancisJimenez,Male,2013-10-26,1977-03-03,Bonn
11496,GaryOrtega,Male,2011-11-30,1976-04-15,Warrington
11497,KatrinaNath,Feamle,2013-11-04,1981-11-22,Newcastle upon Tyne
11498,ArturoSun,Male,2013-02-28,1979-07-15,Cliffside
11499,PedroVance,Male,2013-04-06,1980-05-13,Concord
11500,SarahSimmons,Feamle,2013-01-31,1980-03-17,Langley
11501,BrandyChandra,Feamle,2013-03-27,1981-01-03,Cliffside
11502,JaredPeterson,Male,2013-01-30,1980-09-03,Shawnee
11503,DennisWu,Male,2013-05-26,1936-04-11,Coronado
11504,JordanBaker,Feamle,2013-05-01,1936-10-17,Downey
11505,JasminePowell,Feamle,2013-02-22,1972-01-04,Burnaby
11506,NicholasBrown,Male,2013-03-08,1971-11-14,Port Hammond
11507,IsabellaRussell,Feamle,2013-02-17,1972-05-19,Victoria
11508,ElizabethWilson,Feamle,2013-05-02,1972-01-04,Lynnwood
11509,RogerHarui,Feamle,2013-07-29,1964-07-22,Novato
11510,SethRoberts,Male,2013-03-12,1959-01-10,N. Vancouver
11511,CalebPerry,Male,2013-03-13,1964-06-10,Lebanon
11512,NatalieCampbell,Feamle,2013-12-28,1976-08-05,Oak Bay
11513,AlyssaHoward,Feamle,2013-06-08,1965-09-23,Royal Oak
11514,DaltonDiaz,Male,2013-06-24,1965-04-16,Tacoma
11515,ShannonHuang,Feamle,2011-08-31,1959-08-25,Burbank
11516,MyaGonzales,Feamle,2011-09-15,1976-10-13,Colma
11517,KatherineBryant,Feamle,2013-06-26,1959-12-18,Redwood City
11518,EdwardWashington,Male,2013-10-27,1960-11-06,Milwaukie
11519,JeromeNavarro,Male,2013-03-13,1960-09-13,Cliffside
11520,JadaMorgan,Feamle,2013-02-22,1960-10-08,Port Hammond
11521,ArianaPeterson,Feamle,2013-03-05,1977-12-01,Walla Walla
11522,ChristianHughes,Male,2011-09-03,1972-06-17,Oregon City
11523,LucasTaylor,Male,2013-02-15,1962-02-07,N. Vancouver
11524,AlyssaJackson,Feamle,2013-08-28,1961-07-22,Torrance
11525,ArianaCook,Feamle,2011-09-06,1961-07-08,Lebanon
11526,KatherineDiaz,Feamle,2013-02-03,1973-01-30,Westminster
11527,JennaGreen,Feamle,2013-02-07,1961-12-02,San Gabriel
11528,JoanWashington,Feamle,2011-09-12,1968-08-15,Glendale
11529,AustinBryant,Male,2011-09-24,1963-05-16,Portland
11530,AndrewMartinez,Male,2013-01-28,1963-01-23,N. Vancouver
11531,NinaYuan,Feamle,2011-08-30,1962-07-07,Beverly Hills
11532,LaurenMiller,Feamle,2013-04-05,1962-08-26,Redmond
11533,EbonyGill,Feamle,2013-05-14,1968-07-17,Birmingham
11534,CameronLewis,Male,2011-09-18,1964-05-12,Long Beach
11535,DevinNelson,Male,2011-09-02,1963-12-31,Lebanon
11536,LoganChow,Male,2011-09-24,1969-04-13,Fremont
11537,DakotaRoss,Male,2011-09-21,1963-09-21,Colma
11538,NicoleTaylor,Feamle,2011-09-16,1965-02-24,Palo Alto
11539,JustinWashington,Male,2011-09-23,1970-08-18,Concord
11540,AlbertoNavarro,Male,2011-09-13,1970-01-24,Coronado
11541,AidanRoss,Male,2011-09-12,1964-10-09,Portland
11542,AlejandroTang,Male,2013-05-11,1979-09-07,York
11543,SheenaChande,Feamle,2013-12-21,1973-08-16,Paris
11544,JoelGarcia,Male,2013-08-28,1979-05-04,Darmstadt
11545,ReginaldDominguez,Male,2013-07-13,1973-09-22,Paris
11546,ChristineChande,Feamle,2012-12-02,1973-09-11,Roubaix
11547,CindySai,Feamle,2012-12-25,1979-03-05,Paris
11548,RaymondSanchez,Male,2011-12-02,1974-04-11,Berkshire
11549,CrystalLiang,Feamle,2011-12-21,1979-09-03,London
11550,DebTorres,Feamle,2012-01-20,1979-08-05,Oxford
11551,ShannonAlvarez,Male,2013-03-01,1978-05-21,Colombes
11552,EddieRubio,Male,2014-01-06,1972-11-23,Salzgitter
11553,SharonLuo,Feamle,2013-08-22,1973-03-08,Reading
11554,SydneySimmons,Feamle,2013-05-08,1932-03-27,Tremblay-en-France
11555,AlexandriaHenderson,Feamle,2013-05-08,1937-07-04,Esher-Molesey
11556,LucasEvans,Male,2013-12-21,1972-11-10,Warrington
11557,FeliciaRamos,Feamle,2013-08-08,1972-07-14,York
11558,IvanMalhotra,Male,2013-11-30,1973-02-18,Woolston
11559,FrederickSubram,Male,2013-11-29,1978-12-12,Solingen
11560,WhitneySrini,Feamle,2013-12-03,1978-08-09,London
11561,BrianaDominguez,Feamle,2012-02-19,1972-01-21,München
11562,JarrodGonzalez,Male,2013-06-26,1971-10-17,Leipzig
11563,CesarSrini,Male,2013-07-05,1971-08-01,London
11564,JorgeLiang,Male,2012-02-16,1972-01-09,Frankfurt am Main
11565,ErikDiaz,Male,2013-09-08,1971-12-30,Berks
11566,AprilShan,Feamle,2013-01-28,1973-03-01,Cergy
11567,CarlaPerez,Feamle,2013-03-15,1978-09-19,Berlin
11568,AlexiaFoster,Feamle,2012-01-10,1972-04-21,Cheltenham
11569,TroyMalhotra,Male,2013-11-20,1977-05-06,West Sussex
11570,KristinAndersen,Feamle,2012-03-25,1971-07-22,Berlin
11571,JoelSai,Male,2012-12-12,1971-11-15,Orleans
11572,BillyMoreno,Male,2012-12-09,1977-03-11,Dunkerque
11573,MeaganSubram,Feamle,2013-07-27,1976-11-11,Woolston
11574,KarlaLuo,Feamle,2013-03-15,1971-01-14,West Sussex
11575,JacksonCampbell,Male,2012-01-20,1970-10-19,Leeds
11576,MicahZhu,Male,2012-12-15,1970-08-10,Croix
11577,JanetSerrano,Feamle,2012-12-21,1971-04-21,Paris
11578,TrishaHuang,Feamle,2012-11-29,1970-05-08,Pantin
11579,ClaytonBeck,Male,2013-07-31,1981-02-13,Warrington
11580,MelvinRaje,Male,2013-04-16,1939-03-12,Berkshire
11581,CindyJordan,Feamle,2013-02-11,1972-03-03,Paris
11582,ClaudiaMa,Feamle,2012-12-07,1974-04-09,Pantin
11583,KarlaXu,Feamle,2012-12-21,1971-03-26,Chatou
11584,DevinCarter,Male,2013-09-16,1971-05-22,Neunkirchen
11585,KariPerez,Feamle,2014-01-10,1976-03-04,Billericay
11586,AlbertoRomero,Male,2013-10-28,1971-06-14,York
11587,KevinBryant,Male,2012-11-29,1975-10-18,Metz
11588,CandaceMehta,Feamle,2012-11-29,1970-01-11,Saint-Denis
11589,EbonyMalhotra,Feamle,2013-06-04,1975-05-01,London
11590,ErikaDiaz,Feamle,2012-12-01,1980-04-12,Drancy
11591,StaceyLu,Feamle,2011-01-11,1968-11-12,Versailles
11592,DarrellRaji,Male,2011-01-11,1984-03-03,Paris
11593,ArmandoMoreno,Male,2011-01-21,1982-09-22,Orleans
11594,CoreyGoel,Male,2013-08-17,1985-05-03,Verrieres Le Buisson
11595,SebastianHoward,Male,2013-12-30,1984-12-29,Erlangen
11596,RogerRaje,Male,2013-10-01,1969-03-02,Runcorn
11597,JanelleChandra,Feamle,2014-01-05,1983-08-06,Orly
11598,MeredithRuiz,Feamle,2012-03-11,1983-12-30,Saarbrücken
11599,MelodyDiaz,Feamle,2011-01-18,1983-03-16,Les Ulis
11600,LindaRubio,Feamle,2013-05-06,1982-10-05,Sèvres
11601,IvanRaman,Male,2011-01-19,1983-02-18,Versailles
11602,LarryGill,Male,2013-07-10,1982-10-11,Salzgitter
11603,GeoffreyGonzalez,Male,2012-01-18,1982-08-06,London
11604,EdgarSanchez,Male,2012-01-03,1982-12-01,Wokingham
11605,HeidiSubram,Feamle,2012-03-08,1982-05-20,Stuttgart
11606,MelodyRamos,Feamle,2011-01-08,1986-01-30,Morangis
11607,ClintonMoreno,Male,2011-01-19,1986-05-05,Paris
11608,CesarMadan,Male,2013-12-13,1981-09-01,Paris La Defense
11609,EugeneYe,Male,2012-01-28,1981-12-24,York
11610,BlakeCollins,Male,2012-01-10,1980-10-20,Stoke-on-Trent
11611,ErnestLin,Male,2011-01-23,1985-02-23,Orleans
11612,KeithAndersen,Male,2012-02-02,1985-10-07,Berkshire
11613,MeredithPrasad,Feamle,2012-05-13,1981-05-02,Leipzig
11614,KatrinaSharma,Feamle,2012-05-10,1981-02-13,Offenbach
11615,DwayneNavarro,Male,2012-02-22,1981-05-20,Lancaster
11616,CaseyNath,Feamle,2012-02-03,1980-09-05,Milton Keynes
11617,SeanBrooks,Male,2011-09-10,1964-10-01,Grossmont
11618,BrianRamirez,Male,2013-02-09,1964-10-21,Cliffside
11619,SierraYoung,Feamle,2013-02-08,1978-10-29,Victoria
11620,MeganRodriguez,Feamle,2013-02-08,1978-10-18,Bellingham
11621,LeahShe,Feamle,2013-08-01,1978-08-19,Bremerton
11622,GabrielAllen,Male,2013-04-08,1979-06-16,Kirkland
11623,AngelaPerry,Feamle,2011-09-07,1978-12-25,Fremont
11624,RyanSmith,Male,2011-09-21,1984-03-19,Mill Valley
11625,ZacharyMoore,Male,2011-09-24,1978-07-19,Palo Alto
11626,DestinyRogers,Feamle,2011-09-01,1978-12-12,San Francisco
11627,DaltonGray,Male,2013-08-27,1978-08-27,Spring Valley
11628,MariahWood,Feamle,2011-09-12,1977-11-14,Bellflower
11629,IsaiahWright,Male,2011-09-25,1976-08-07,Newport Beach
11630,HaleyPowell,Feamle,2011-09-21,1977-06-23,Seattle
11631,AntonioBennett,Male,2013-02-07,1976-08-12,Langley
11632,AlexandraJenkins,Feamle,2013-01-30,1982-05-02,Langford
11633,ThomasAnderson,Male,2013-11-13,1977-11-23,Burien
11634,SamuelCollins,Male,2013-03-11,1977-12-10,Puyallup
11635,DarrellChande,Male,2013-02-08,1983-08-11,Beverly Hills
11636,KimberlyCox,Feamle,2013-09-11,1978-06-21,Daly City
11637,MorganHernandez,Feamle,2013-02-08,1983-08-11,Los Angeles
11638,AntonioPowell,Male,2013-10-19,1977-09-09,Mill Valley
11639,AngelicaPerry,Feamle,2013-11-09,1978-06-22,Mill Valley
11640,ChloeWilson,Feamle,2013-03-15,1975-10-31,Langford
11641,JamesChen,Male,2013-01-30,1976-02-09,Cliffside
11642,MorganHughes,Feamle,2013-02-09,1976-06-24,Oak Bay
11643,NaomiMunoz,Feamle,2013-04-21,1976-01-24,Burien
11644,CharlesTorres,Male,2013-05-17,1975-04-06,Redmond
11645,GabriellaTurner,Feamle,2013-11-10,1975-04-18,Salem
11646,AnnaFoster,Feamle,2013-07-15,1980-03-15,Burien
11647,RandyWu,Male,2013-02-15,1975-03-22,Cliffside
11648,KevinScott,Male,2013-08-28,1980-04-12,Chula Vista
11649,IanWhite,Male,2013-04-05,1980-01-23,Newport Beach
11650,CalebHayes,Male,2013-02-15,1975-01-23,Glendale
11651,PatriciaGarcia,Feamle,2013-03-04,1982-12-13,Cliffside
11652,SamuelRussell,Male,2013-06-26,1982-05-01,Vancouver
11653,SydneyPeterson,Feamle,2013-04-16,1982-06-04,Lebanon
11654,ArianaSanchez,Feamle,2011-10-18,1977-03-18,Bellflower
11655,TamaraSharma,Feamle,2013-09-29,1982-03-28,Concord
11656,KatelynPerez,Feamle,2013-09-11,1977-03-19,Imperial Beach
11657,MeganCox,Feamle,2013-05-25,1976-10-31,Novato
11658,RobertMitchell,Male,2013-04-23,1985-08-03,Oakland
11659,MiguelAdams,Male,2013-05-09,1974-10-20,Sooke
11660,MirandaGonzales,Feamle,2013-05-08,1980-01-19,Port Hammond
11661,JeremiahJames,Male,2013-04-06,1981-01-03,Cliffside
11662,EthanKumar,Male,2013-05-06,1976-01-01,Milwaukie
11663,SethWilliams,Male,2011-10-28,1975-08-25,Walla Walla
11664,AlyssaMorgan,Feamle,2011-10-27,1975-08-09,Burlingame
11665,JanetDominguez,Feamle,2011-10-13,1976-06-11,Chula Vista
11666,AngelBaker,Male,2011-10-17,1981-12-13,Torrance
11667,BlakeMoore,Male,2013-07-04,1972-12-18,Walla Walla
11668,JadaCollins,Feamle,2013-12-16,1984-03-02,Beverly Hills
11669,IsabellaSimmons,Feamle,2013-08-18,1978-10-17,Tacoma
11670,JacquelinePerry,Feamle,2013-04-13,1973-04-15,Grossmont
11671,JessicaBrown,Feamle,2011-10-21,1971-11-15,El Cajon
11672,ChadJai,Male,2013-07-25,1972-03-20,Beverly Hills
11673,SusanYe,Feamle,2013-01-30,1977-02-03,Burien
11674,MorganRogers,Feamle,2013-05-30,1972-02-15,Woodland Hills
11675,DevinMartinez,Male,2011-10-25,1977-01-29,Everett
11676,AlanHu,Male,2013-08-20,1971-08-13,Branch
11677,CharlesWalker,Male,2013-04-05,1980-10-10,Haney
11678,JohnnyChavez,Male,2011-10-10,1974-07-28,Cheyenne
11679,DaltonRichardson,Male,2013-10-13,1974-11-05,Puyallup
11680,KayleeNelson,Feamle,2013-09-01,1975-03-04,Redmond
11681,AbigailJones,Feamle,2013-03-07,1975-02-04,Spokane
11682,KaitlynHall,Feamle,2013-09-05,1980-03-12,Tacoma
11683,GregTaylor,Male,2011-10-05,1974-07-05,El Cajon
11684,DevinParker,Male,2013-07-01,1971-03-31,Redmond
11685,JoseGriffin,Male,2013-03-11,1970-08-07,Milwaukie
11686,LukeEdwards,Male,2013-03-08,1976-04-09,Glendale
11687,CodyTorres,Male,2013-04-12,1976-07-09,La Jolla
11688,VictoriaMorris,Feamle,2011-10-02,1976-12-21,Sedro Woolley
11689,IanDiaz,Male,2013-08-26,1971-03-06,Edmonds
11690,CarolineButler,Feamle,2011-10-25,1976-01-10,Port Orchard
11691,KaitlynWilson,Feamle,2013-02-08,1974-12-30,Imperial Beach
11692,CalebGonzales,Male,2013-07-07,1969-12-17,Burbank
11693,HaileyDiaz,Feamle,2013-01-28,1975-09-21,Haney
11694,JonathonOrtega,Male,2013-04-11,1969-09-21,Colma
11695,LoganCampbell,Male,2013-04-09,1969-07-10,Beverly Hills
11696,MackenzieCampbell,Feamle,2011-10-01,1975-04-02,Tacoma
11697,EduardoLee,Male,2013-08-07,1975-06-21,Oakland
11698,JacksonWright,Male,2013-03-31,1975-11-22,Metchosin
11699,ChasePeterson,Male,2013-05-29,1968-09-12,Walla Walla
11700,XavierRichardson,Male,2013-02-02,1969-05-24,Woodland Hills
11701,DavidHayes,Male,2013-04-24,1985-08-16,Novato
11702,JennyZhou,Feamle,2013-05-17,1974-10-13,Burlingame
11703,KayleeBaker,Feamle,2013-02-13,1973-12-22,La Jolla
11704,EvanHernandez,Male,2013-07-07,1973-11-29,Santa Cruz
11705,BrookeRichardson,Feamle,2011-10-28,1979-05-18,Woodland Hills
11706,BlakePerez,Male,2013-03-08,1968-08-13,Burlingame
11707,NatalieCook,Feamle,2011-10-10,1969-06-20,Woodland Hills
11708,ElizabethWeisman,Feamle,2011-10-25,1974-09-15,Lincoln Acres
11709,HaileyCollins,Feamle,2013-03-11,1968-08-18,Victoria
11710,ZoeRamirez,Feamle,2013-11-23,1967-09-17,La Jolla
11711,DanielDavis,Male,2013-02-07,1973-12-04,N. Vancouver
11712,ShelbyRogers,Feamle,2013-02-04,1968-05-02,Haney
11713,KyleZhang,Male,2013-07-07,1967-09-17,Kirkland
11714,AlexandriaLong,Feamle,2013-02-18,1968-04-16,San Diego
11715,ChloeRobinson,Feamle,2013-12-26,1968-03-20,San Gabriel
11716,EvanKelly,Male,2013-05-31,1967-04-20,Daly City
11717,MarcusJones,Male,2013-05-25,1972-08-29,Corvallis
11718,SarahJones,Feamle,2013-03-06,1972-11-10,Oregon City
11719,BlakeGreen,Male,2013-04-26,1971-05-05,Cliffside
11720,MorganMorris,Feamle,2013-05-17,1965-09-23,San Diego
11721,JenniferAlexander,Feamle,2013-06-15,1971-01-18,Lincoln Acres
11722,JulianHughes,Male,2013-07-30,1965-12-30,Bellingham
11723,LukeColeman,Male,2013-01-31,1973-02-17,Shawnee
11724,JasonCarter,Male,2013-02-05,1972-10-12,Shawnee
11725,JoseLi,Male,2013-04-01,1973-03-16,Burien
11726,MicahLiang,Male,2013-10-10,1973-01-13,Burien
11727,BenjaminTaylor,Male,2011-10-12,1973-01-05,National City
11728,LoganWhite,Male,2013-06-11,1965-07-06,Woodburn
11729,CalebCampbell,Male,2013-07-27,1971-05-03,Kirkland
11730,EmmaTorres,Feamle,2013-05-11,1966-04-01,Redmond
11731,TanyaGill,Feamle,2013-03-16,1966-02-16,Burlingame
11732,ErickSanchez,Male,2013-06-09,1970-02-04,Cincinnati
11733,KristiSchmidt,Feamle,2014-01-01,1970-07-23,Concord
11734,OmarChen,Male,2013-06-21,1970-08-21,Coronado
11735,SydneyGray,Feamle,2013-02-24,1964-07-21,Lynnwood
11736,SebastianSanchez,Male,2013-10-17,1970-09-21,Fremont
11737,MeganMartin,Feamle,2013-02-14,1970-02-04,Redwood City
11738,ElijahAlexander,Male,2013-02-02,1970-10-05,Oak Bay
11739,AaronKing,Male,2013-01-13,1964-11-10,Shawnee
11740,JanHall,Feamle,2013-03-07,1964-10-21,Vancouver
11741,TamaraChander,Feamle,2011-10-15,1965-01-22,Chula Vista
11742,EdwardLewis,Male,2011-10-03,1964-05-01,Redwood City
11743,ChaseKelly,Male,2011-10-25,1974-09-09,Spring Valley
11744,StephanieCampbell,Feamle,2013-04-13,1964-03-06,Spring Valley
11745,AllisonGonzalez,Feamle,2011-10-10,1964-04-11,Walla Walla
11746,SethBrooks,Male,2013-01-28,1964-05-30,Tacoma
11747,DestinyDavis,Feamle,2013-08-07,1963-08-09,Edmonds
11748,BlakeHill,Male,2013-06-07,1964-01-15,Victoria
11749,EduardoJackson,Male,2013-04-08,1980-09-09,Coffs Harbour
11750,LatoyaShe,Feamle,2011-07-14,1984-09-17,Newcastle
11751,VictoriaGonzales,Feamle,2011-07-08,1976-01-14,Melton
11752,LaurenBryant,Feamle,2013-02-27,1981-05-03,Goulburn
11753,FeliciaOrtega,Feamle,2013-04-19,1975-09-15,Coffs Harbour
11754,JanetOrtega,Feamle,2011-07-16,1976-01-05,Malabar
11755,WilliePal,Male,2013-05-31,1973-11-12,Hervey Bay
11756,LindaOrtega,Feamle,2011-07-28,1974-03-13,St. Leonards
11757,VincentCai,Male,2013-02-23,1979-05-11,Cranbourne
11758,ColinYuan,Male,2013-03-30,1979-12-19,Darlinghurst
11759,DawnNath,Feamle,2011-07-10,1980-11-18,Cloverdale
11760,MelodyMoreno,Feamle,2013-03-31,1973-04-25,Findon
11761,EdgarMehta,Male,2011-08-05,1972-10-16,Hobart
11762,RandallGomez,Male,2011-08-07,1984-02-17,Wollongong
11763,RossFernandez,Male,2013-01-30,1972-08-10,Springwood
11764,JessieRamos,Feamle,2011-09-09,1973-01-13,Newcastle
11765,MarcTorres,Male,2011-09-12,1983-04-06,North Ryde
11766,CandaceRaman,Feamle,2011-09-19,1972-01-01,South Melbourne
11767,MeaganMadan,Feamle,2011-09-17,1977-05-20,Hawthorne
11768,ClaytonNara,Male,2011-09-03,1983-04-03,Perth
11769,HaleyHernandez,Feamle,2013-04-28,1979-02-14,Newton
11770,PeterNara,Male,2013-08-08,1979-02-20,Ballard
11771,IsaacRivera,Male,2013-03-31,1979-04-07,Marysville
11772,CameronMoore,Male,2011-10-08,1984-01-21,Tacoma
11773,GavinDiaz,Male,2011-10-23,1979-01-03,El Cajon
11774,EmmaSanchez,Feamle,2011-10-26,1978-10-10,National City
11775,SierraRoberts,Feamle,2011-10-03,1978-11-22,Palo Alto
11776,SethMitchell,Male,2011-10-05,1978-12-31,Santa Cruz
11777,MirandaLong,Feamle,2011-10-14,1978-01-21,Burlingame
11778,HaleyHenderson,Feamle,2011-10-27,1976-09-17,Sedro Woolley
11779,SarahJackson,Feamle,2011-10-17,1977-01-15,Woodburn
11780,JessicaAlexander,Feamle,2011-10-15,1977-05-19,Edmonds
11781,CarlosGray,Male,2013-03-06,1976-09-06,Daly City
11782,BarbaraJai,Feamle,2013-08-02,1982-03-13,Burbank
